"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
30230,"9","Abnormal","2025-10-12T06:10:10.434758Z",1030286,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/338/19/1733252501.000000000.jpg",1.109,"2025-10-12T06:10:10.434765Z"
30231,"9","Abnormal","2025-10-12T06:10:12.009196Z",1030287,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/338/20/1733256114.000000000.jpg",0.924,"2025-10-12T06:10:12.009207Z"
30232,"9","Abnormal","2025-10-12T06:10:13.627332Z",1030288,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/338/21/1733259721.000000000.jpg",0.887,"2025-10-12T06:10:13.627369Z"
30233,"9","","2025-10-12T06:10:17.298094Z",1030289,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/338/22/1733263356.000000000.jpg",2.986,"2025-10-12T06:10:17.298102Z"
30234,"9","","2025-10-12T06:10:20.220838Z",1030290,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/338/23/1733266984.000000000.jpg",2.113,"2025-10-12T06:10:20.220844Z"
30235,"9","","2025-10-12T06:10:22.357143Z",1030291,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/339/00/1733270592.000000000.jpg",1.246,"2025-10-12T06:10:22.357158Z"
30236,"9","","2025-10-12T06:10:24.158755Z",1030292,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/339/01/1733274198.000000000.jpg",0.946,"2025-10-12T06:10:24.158765Z"
27676,"9","","2025-10-10T16:46:29.851751Z",1030293,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/339/02/1733277810.000000000.jpg",1.657,"2025-10-10T16:46:29.851763Z"
30237,"9","Abnormal","2025-10-12T06:10:32.740810Z",1030294,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/339/03/1733281424.000000000.jpg",7.615,"2025-10-12T06:10:32.740846Z"
30240,"9","Abnormal","2025-10-12T06:10:41.313381Z",1030297,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/339/06/1733292268.000000000.jpg",1.765,"2025-10-12T06:10:41.313388Z"
30241,"9","Abnormal","2025-10-12T06:10:44.935929Z",1030298,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/339/07/1733295878.000000000.jpg",2.722,"2025-10-12T06:10:44.935954Z"
27949,"9","","2025-10-11T18:22:19.688735Z",1030300,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/366/09/1735635627.000000000.jpg",2.847,"2025-10-11T18:22:19.688743Z"
30247,"9","","2025-10-12T06:11:06.150328Z",1030306,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/366/15/1735657282.000000000.jpg",2.118,"2025-10-12T06:11:06.150364Z"
30248,"9","","2025-10-12T06:11:07.566538Z",1030307,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/366/16/1735660883.000000000.jpg",0.78,"2025-10-12T06:11:07.566547Z"
30249,"9","Abnormal","2025-10-12T06:11:10.040914Z",1030308,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/366/17/1735664488.000000000.jpg",1.949,"2025-10-12T06:11:10.040922Z"
28098,"11","Abnormal","2025-10-11T18:26:44.629338Z",1030309,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/366/18/1735668112.000000000.jpg",2.023,"2025-10-11T18:26:44.629360Z"
30250,"9","Abnormal","2025-10-12T06:11:11.912189Z",1030310,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/366/19/1735671730.000000000.jpg",1.273,"2025-10-12T06:11:11.912214Z"
30251,"9","Abnormal","2025-10-12T06:11:14.691941Z",1030311,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/366/20/1735675343.000000000.jpg",2.048,"2025-10-12T06:11:14.691948Z"
30252,"9","Abnormal","2025-10-12T06:11:16.774505Z",1030312,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/366/21/1735678964.000000000.jpg",1.528,"2025-10-12T06:11:16.774525Z"
27863,"9","","2025-10-11T18:14:29.355504Z",1030313,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/366/22/1735682572.000000000.jpg",20.749,"2025-10-11T18:14:29.355516Z"
30253,"9","","2025-10-12T06:11:18.929954Z",1030314,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/366/23/1735686198.000000000.jpg",1.264,"2025-10-12T06:11:18.929969Z"
30254,"9","","2025-10-12T06:11:20.695972Z",1030315,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/001/00/1735689806.000000000.jpg",0.965,"2025-10-12T06:11:20.695979Z"
30255,"9","","2025-10-12T06:11:22.294423Z",1030316,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/001/01/1735693432.000000000.jpg",1.093,"2025-10-12T06:11:22.294431Z"
30256,"9","","2025-10-12T06:11:23.922124Z",1030317,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/001/02/1735697034.000000000.jpg",1.026,"2025-10-12T06:11:23.922144Z"
30257,"9","Abnormal","2025-10-12T06:11:27.973168Z",1030318,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/001/03/1735700678.000000000.jpg",3.457,"2025-10-12T06:11:27.973175Z"
27669,"9","","2025-10-10T16:46:06.374424Z",1030319,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/001/04/1735704278.000000000.jpg",1.184,"2025-10-10T16:46:06.374460Z"
30258,"9","Abnormal","2025-10-12T06:11:29.935995Z",1030320,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/001/05/1735707904.000000000.jpg",1.489,"2025-10-12T06:11:29.936011Z"
30259,"9","Abnormal","2025-10-12T06:11:32.175205Z",1030321,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/001/06/1735711518.000000000.jpg",1.773,"2025-10-12T06:11:32.175212Z"
27647,"9","Abnormal","2025-10-10T16:44:58.031992Z",1030325,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/020/10/1737367250.000000000.jpg",9.164,"2025-10-10T16:45:16.506853Z"
27919,"11","","2025-10-11T18:21:31.951374Z",1030326,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/020/11/1737370861.000000000.jpg",1.501,"2025-10-11T18:21:31.951381Z"
30263,"9","","2025-10-12T06:11:42.935585Z",1030327,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/020/12/1737374479.000000000.jpg",2.081,"2025-10-12T06:11:42.935593Z"
30264,"9","Abnormal","2025-10-12T06:11:45.667607Z",1030328,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/020/13/1737378093.000000000.jpg",2.156,"2025-10-12T06:11:45.667615Z"
27664,"9","","2025-10-10T16:45:57.126296Z",1030329,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/020/14/1737381711.000000000.jpg",1.325,"2025-10-10T16:45:57.126304Z"
28073,"11","","2025-10-11T18:25:57.906581Z",1030330,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/020/15/1737385341.000000000.jpg",1.322,"2025-10-11T18:25:57.906589Z"
30265,"9","","2025-10-12T06:11:47.873924Z",1030331,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/020/16/1737388944.000000000.jpg",1.611,"2025-10-12T06:11:47.873943Z"
30266,"9","","2025-10-12T06:11:49.571342Z",1030332,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/020/17/1737392551.000000000.jpg",1.123,"2025-10-12T06:11:49.571351Z"
30267,"9","Abnormal","2025-10-12T06:11:51.395997Z",1030333,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/020/18/1737396161.000000000.jpg",0.947,"2025-10-12T06:11:51.396032Z"
30268,"9","Abnormal","2025-10-12T06:11:52.983260Z",1030334,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/020/19/1737399772.000000000.jpg",0.842,"2025-10-12T06:11:52.983280Z"
30269,"9","Abnormal","2025-10-12T06:11:54.573444Z",1030335,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/020/20/1737403372.000000000.jpg",0.85,"2025-10-12T06:11:54.573479Z"
27308,"9","Abnormal","2025-10-10T16:23:28.812040Z",1030336,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/020/21/1737406975.000000000.jpg",4.904,"2025-10-10T16:23:28.812051Z"
30270,"9","","2025-10-12T06:11:56.860176Z",1030337,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/020/22/1737410588.000000000.jpg",1.726,"2025-10-12T06:11:56.860211Z"
30271,"9","","2025-10-12T06:11:59.127288Z",1030338,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/020/23/1737414202.000000000.jpg",1.305,"2025-10-12T06:11:59.127322Z"
30272,"9","","2025-10-12T06:12:00.817463Z",1030339,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/021/00/1737417810.000000000.jpg",1.006,"2025-10-12T06:12:00.817470Z"
30273,"9","Abnormal","2025-10-12T06:12:05.087495Z",1030341,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/021/02/1737425059.jpg",3.78,"2025-10-12T06:12:05.087505Z"
27828,"9","","2025-10-11T18:11:44.430704Z",1030342,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/021/03/1737428662.jpg",1.551,"2025-10-11T18:11:44.430712Z"
28060,"11","","2025-10-11T18:25:34.784040Z",1030343,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/021/04/1737432291.000000000.jpg",2.034,"2025-10-11T18:25:34.784048Z"
30276,"9","Abnormal","2025-10-13T04:10:07.959450Z",1030346,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/021/07/1737443129.000000000.jpg",2.604,"2025-10-13T04:10:07.959459Z"
30277,"9","","2025-10-13T04:10:10.120515Z",1030347,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/012/08/1736668814.000000000.jpg",1.594,"2025-10-13T04:10:10.120523Z"
30278,"9","","2025-10-13T04:10:11.855184Z",1030348,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/012/09/1736672433.000000000.jpg",1.209,"2025-10-13T04:10:11.855191Z"
30279,"9","","2025-10-13T04:10:13.405101Z",1030349,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/012/10/1736676033.000000000.jpg",0.889,"2025-10-13T04:10:13.405126Z"
30280,"9","","2025-10-13T04:10:15.044041Z",1030350,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/012/11/1736679646.000000000.jpg",0.911,"2025-10-13T04:10:15.044060Z"
30281,"9","","2025-10-13T04:10:16.482276Z",1030351,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/012/12/1736683265.000000000.jpg",0.9,"2025-10-13T04:10:16.482283Z"
30282,"9","","2025-10-13T04:10:18.173632Z",1030352,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/012/13/1736686865.000000000.jpg",1.179,"2025-10-13T04:10:18.173641Z"
30283,"9","","2025-10-13T04:10:19.585918Z",1030353,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/012/14/1736690507.000000000.jpg",0.978,"2025-10-13T04:10:19.585926Z"
30284,"9","","2025-10-13T04:10:22.242458Z",1030354,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/012/15/1736694119.000000000.jpg",2.21,"2025-10-13T04:10:22.242471Z"
30285,"9","","2025-10-13T04:10:24.685914Z",1030355,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/012/16/1736697721.000000000.jpg",1.924,"2025-10-13T04:10:24.685922Z"
30286,"9","Abnormal","2025-10-13T04:10:27.101865Z",1030356,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/012/17/1736701335.000000000.jpg",1.857,"2025-10-13T04:10:27.101885Z"
30287,"9","Abnormal","2025-10-13T04:10:29.113167Z",1030357,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/012/18/1736704949.000000000.jpg",1.473,"2025-10-13T04:10:29.113202Z"
30288,"9","Abnormal","2025-10-13T04:10:30.595568Z",1030358,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/012/19/1736708562.000000000.jpg",0.944,"2025-10-13T04:10:30.595575Z"
30289,"9","Abnormal","2025-10-13T04:10:31.978195Z",1030359,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/012/20/1736712200.000000000.jpg",0.914,"2025-10-13T04:10:31.978221Z"
30290,"9","Abnormal","2025-10-13T04:10:33.432648Z",1030360,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/012/21/1736715800.000000000.jpg",0.892,"2025-10-13T04:10:33.432658Z"
30291,"9","Abnormal","2025-10-13T04:10:36.114749Z",1030361,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/012/22/1736719419.000000000.jpg",2.126,"2025-10-13T04:10:36.114756Z"
30292,"9","","2025-10-13T04:10:38.441958Z",1030362,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/012/23/1736723024.000000000.jpg",1.596,"2025-10-13T04:10:38.441966Z"
30293,"9","","2025-10-13T04:10:40.185824Z",1030363,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/013/00/1736726653.000000000.jpg",0.955,"2025-10-13T04:10:40.185831Z"
30294,"9","","2025-10-13T04:10:41.890519Z",1030364,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/013/01/1736730262.000000000.jpg",1.0,"2025-10-13T04:10:41.890527Z"
30295,"9","","2025-10-13T04:10:43.482314Z",1030365,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/013/02/1736733868.000000000.jpg",1.014,"2025-10-13T04:10:43.482321Z"
30296,"9","","2025-10-13T04:10:45.104164Z",1030366,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/013/03/1736737469.000000000.jpg",1.209,"2025-10-13T04:10:45.104188Z"
30297,"9","","2025-10-13T04:10:46.854829Z",1030367,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/013/04/1736741100.000000000.jpg",1.035,"2025-10-13T04:10:46.854849Z"
30298,"9","","2025-10-13T04:10:48.713542Z",1030368,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/013/05/1736744708.000000000.jpg",1.257,"2025-10-13T04:10:48.713558Z"
30299,"9","","2025-10-13T04:10:49.922798Z",1030369,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/013/06/1736748321.000000000.jpg",0.826,"2025-10-13T04:10:49.922807Z"
30300,"9","","2025-10-13T04:10:51.836999Z",1030370,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/013/07/1736751935.000000000.jpg",1.548,"2025-10-13T04:10:51.837007Z"
30301,"9","","2025-10-13T04:10:58.111664Z",1030371,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/029/08/1738137607.000000000.jpg",5.87,"2025-10-13T04:10:58.111672Z"
30302,"9","Abnormal","2025-10-13T04:11:01.394721Z",1030372,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/029/09/1738141207.000000000.jpg",2.852,"2025-10-13T04:11:01.394728Z"
30303,"9","Abnormal","2025-10-13T04:11:03.462396Z",1030373,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/029/10/1738144815.000000000.jpg",1.674,"2025-10-13T04:11:03.462405Z"
30304,"9","Abnormal","2025-10-13T04:11:05.767511Z",1030374,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/029/11/1738148449.000000000.jpg",1.888,"2025-10-13T04:11:05.767522Z"
30305,"9","Abnormal","2025-10-13T04:11:21.852481Z",1030376,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/029/13/1738155678.000000000.jpg",1.736,"2025-10-13T04:11:21.852493Z"
30306,"9","","2025-10-13T04:11:23.576711Z",1030377,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/029/14/1738159281.000000000.jpg",1.202,"2025-10-13T04:11:23.576748Z"
30307,"9","","2025-10-13T04:11:25.189843Z",1030378,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/029/15/1738162889.000000000.jpg",1.107,"2025-10-13T04:11:25.189861Z"
30308,"9","","2025-10-13T04:11:27.673694Z",1030379,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/029/16/1738166496.000000000.jpg",1.772,"2025-10-13T04:11:27.673703Z"
30309,"9","","2025-10-13T04:11:29.406029Z",1030380,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/029/17/1738170103.000000000.jpg",1.274,"2025-10-13T04:11:29.406036Z"
30310,"9","","2025-10-13T04:11:30.832387Z",1030381,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/029/18/1738173709.000000000.jpg",0.919,"2025-10-13T04:11:30.832396Z"
28065,"9","","2025-10-11T18:25:42.037107Z",1030382,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/029/19/1738177316.000000000.jpg",1.627,"2025-10-11T18:25:42.037114Z"
30311,"9","","2025-10-13T04:11:33.198088Z",1030383,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/029/20/1738180919.000000000.jpg",1.894,"2025-10-13T04:11:33.198098Z"
30312,"9","","2025-10-13T04:11:34.783597Z",1030384,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/029/21/1738184519.000000000.jpg",1.098,"2025-10-13T04:11:34.783632Z"
30313,"9","","2025-10-13T04:11:36.715779Z",1030385,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/029/22/1738188119.000000000.jpg",1.495,"2025-10-13T04:11:36.715788Z"
30314,"9","","2025-10-13T04:11:38.759964Z",1030386,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/029/23/1738191721.000000000.jpg",1.191,"2025-10-13T04:11:38.759988Z"
27467,"9","","2025-10-10T16:31:20.372961Z",1030387,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/030/00/1738195334.000000000.jpg",2.184,"2025-10-10T16:31:20.372970Z"
30315,"9","","2025-10-13T04:11:40.988603Z",1030388,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/030/01/1738198952.000000000.jpg",1.513,"2025-10-13T04:11:40.988610Z"
30316,"9","","2025-10-13T04:11:44.213286Z",1030389,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/030/02/1738202566.000000000.jpg",2.616,"2025-10-13T04:11:44.213295Z"
30317,"9","Abnormal","2025-10-13T04:11:48.341656Z",1030390,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/030/03/1738206178.000000000.jpg",3.532,"2025-10-13T04:11:48.341665Z"
30318,"9","","2025-10-13T04:11:50.162360Z",1030391,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/030/04/1738209784.000000000.jpg",1.412,"2025-10-13T04:11:50.162368Z"
30319,"9","","2025-10-13T04:11:52.408477Z",1030392,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/030/05/1738213387.000000000.jpg",1.893,"2025-10-13T04:11:52.408486Z"
27923,"9","","2025-10-11T18:21:38.412179Z",1030393,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/030/06/1738217015.000000000.jpg",2.713,"2025-10-11T18:21:38.412213Z"
30320,"9","","2025-10-13T04:11:55.008203Z",1030394,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/030/07/1738220620.000000000.jpg",2.003,"2025-10-13T04:11:55.008266Z"
30322,"9","Abnormal","2025-10-13T04:12:02.856003Z",1030396,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/007/09/1736240409.000000000.jpg",1.774,"2025-10-13T04:12:02.856011Z"
30323,"9","","2025-10-13T04:12:04.774162Z",1030397,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/007/10/1736244016.000000000.jpg",1.446,"2025-10-13T04:12:04.774197Z"
30324,"9","Abnormal","2025-10-13T04:12:08.240752Z",1030398,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/007/11/1736247617.000000000.jpg",2.64,"2025-10-13T04:12:08.240761Z"
30325,"9","","2025-10-13T04:12:10.190962Z",1030399,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/007/12/1736251234.000000000.jpg",1.168,"2025-10-13T04:12:10.190998Z"
30326,"9","Abnormal","2025-10-13T04:12:14.334076Z",1030400,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/007/13/1736254848.000000000.jpg",3.341,"2025-10-13T04:12:14.334112Z"
30327,"9","","2025-10-13T04:12:16.243963Z",1030401,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/007/14/1736258463.000000000.jpg",1.238,"2025-10-13T04:12:16.243973Z"
30328,"9","","2025-10-13T04:12:18.098229Z",1030402,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/007/15/1736262068.000000000.jpg",1.186,"2025-10-13T04:12:18.098288Z"
30329,"9","","2025-10-13T04:12:19.315223Z",1030403,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/007/16/1736265676.000000000.jpg",0.804,"2025-10-13T04:12:19.315229Z"
30330,"9","Abnormal","2025-10-13T04:12:21.646652Z",1030404,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/007/17/1736269305.000000000.jpg",1.889,"2025-10-13T04:12:21.646659Z"
30331,"9","Abnormal","2025-10-13T04:12:22.785629Z",1030405,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/007/18/1736272910.000000000.jpg",0.762,"2025-10-13T04:12:22.785637Z"
27907,"11","Abnormal","2025-10-11T18:21:12.489601Z",1030406,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/007/19/1736276519.000000000.jpg",3.305,"2025-10-11T19:48:17.516540Z"
27192,"11","Abnormal","2025-10-08T21:33:32.673674Z",1030407,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/007/20/1736280154.000000000.jpg",3.3609999999999998,"2025-10-10T16:12:36.332584Z"
30332,"9","Abnormal","2025-10-13T04:12:24.248328Z",1030408,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/007/21/1736283765.000000000.jpg",0.83,"2025-10-13T04:12:24.248335Z"
30333,"9","Abnormal","2025-10-13T04:12:26.448874Z",1030409,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/007/22/1736287403.000000000.jpg",1.682,"2025-10-13T04:12:26.448883Z"
30334,"9","","2025-10-13T04:12:28.838351Z",1030410,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/007/23/1736291005.000000000.jpg",2.028,"2025-10-13T04:12:28.838360Z"
30335,"9","","2025-10-13T04:12:31.715596Z",1030411,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/008/00/1736294610.000000000.jpg",2.462,"2025-10-13T04:12:31.715608Z"
30336,"9","","2025-10-13T04:12:33.516631Z",1030412,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/008/01/1736298224.000000000.jpg",1.18,"2025-10-13T04:12:33.516649Z"
30337,"9","","2025-10-13T04:12:36.019819Z",1030413,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/008/02/1736301824.000000000.jpg",2.023,"2025-10-13T04:12:36.019826Z"
30338,"9","","2025-10-13T04:12:37.938472Z",1030414,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/008/03/1736305427.000000000.jpg",1.497,"2025-10-13T04:12:37.938482Z"
30339,"9","","2025-10-13T04:12:39.277984Z",1030415,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/008/04/1736309058.000000000.jpg",0.909,"2025-10-13T04:12:39.277994Z"
30340,"9","","2025-10-13T04:12:41.023110Z",1030416,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/008/05/1736312670.000000000.jpg",1.31,"2025-10-13T04:12:41.023122Z"
30341,"9","","2025-10-13T04:12:42.719158Z",1030417,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/008/06/1736316286.000000000.jpg",1.043,"2025-10-13T04:12:42.719166Z"
